SZ,VZ,VA,LAI,BRF_toc,BRF_toc(NIR),BRF_toa,LAD,NDVI
10,60,36,4,0.018178,0.340186,0.044546,0.9688,0.898550078
10,60,36,5,0.015899,0.347912,0.042274,1.211,0.912597475
10,60,36,6,0.014551,0.354208,0.041769,1.4532,0.921081248
10,60,36,7,0.013485,0.361761,0.040684,1.6954,0.928127149
10,60,54,0.01,0.095987,0.166676,0.097668,0.002422,0.269124315
10,60,54,0.1,0.088106,0.17304,0.091626,0.02422,0.325235692
10,60,54,0.5,0.064265,0.207887,0.0753,0.1211,0.527727152
10,60,54,1,0.04637,0.246243,0.062729,0.2422,0.683062612
10,60,54,2,0.028691,0.290784,0.050943,0.4844,0.820386572
10,60,54,3,0.021134,0.323633,0.045368,0.7266,0.877401259
10,60,54,4,0.017416,0.33864,0.044126,0.9688,0.902172692
10,60,54,5,0.015222,0.346766,0.041801,1.211,0.915897765
10,60,54,6,0.014041,0.353219,0.041251,1.4532,0.923536459
10,60,54,7,0.013036,0.360124,0.039768,1.6954,0.930131847
10,60,72,0.01,0.093227,0.165481,0.096011,0.002422,0.279287846
10,60,72,0.1,0.087243,0.169378,0.09029,0.02422,0.32006344
10,60,72,0.5,0.062416,0.204469,0.073611,0.1211,0.53226296
10,60,72,1,0.044788,0.241461,0.061409,0.2422,0.687069649
10,60,72,2,0.027994,0.285796,0.05022,0.4844,0.821574939
10,60,72,3,0.020404,0.316442,0.044293,0.7266,0.878852651
10,60,72,4,0.016651,0.331543,0.043211,0.9688,0.904357915
10,60,72,5,0.014662,0.340597,0.040832,1.211,0.917457404
10,60,72,6,0.013428,0.346162,0.040442,1.4532,0.925314942
10,60,72,7,0.012554,0.355294,0.038991,1.6954,0.931743546
10,60,90,0.01,0.094884,0.164856,0.096341,0.002422,0.269392469
10,60,90,0.1,0.087866,0.171435,0.090257,0.02422,0.322285683
10,60,90,0.5,0.063557,0.204706,0.073482,0.1211,0.526159031
10,60,90,1,0.045509,0.240352,0.060736,0.2422,0.681600498
10,60,90,2,0.028234,0.284825,0.049626,0.4844,0.819625055
