SZ,VZ,VA,LAI,BRF_toc,BRF_toc(NIR),BRF_toa,LAD,NDVI
30,60,108,4,0.08211,0.269132,0.089899,5.256,0.532459102
30,60,108,5,0.081298,0.265916,0.088625,6.57,0.531712431
30,60,108,6,0.081417,0.264428,0.089008,7.884,0.529170582
30,60,126,0.01,0.169989,0.263324,0.147715,0.01314,0.215398569
30,60,126,0.1,0.155448,0.266697,0.137985,0.1314,0.263532672
30,60,126,0.5,0.120103,0.277836,0.113287,0.657,0.396374821
30,60,126,1,0.10167,0.28019,0.103881,1.314,0.467501178
30,60,126,2,0.089893,0.280477,0.095477,2.628,0.514577315
30,60,126,3,0.085774,0.270947,0.093037,3.942,0.519097558
30,60,126,4,0.084433,0.264871,0.092529,5.256,0.516564368
30,60,126,5,0.083877,0.259429,0.091387,6.57,0.511357215
30,60,126,6,0.083578,0.256768,0.091506,7.884,0.508864508
30,60,144,0.01,0.169745,0.262267,0.150352,0.01314,0.214165347
30,60,144,0.1,0.155085,0.265265,0.139484,0.1314,0.262114904
30,60,144,0.5,0.119819,0.275857,0.115652,0.657,0.39435801
30,60,144,1,0.100436,0.277943,0.105756,1.314,0.469124872
30,60,144,2,0.088873,0.274242,0.096902,2.628,0.510496675
30,60,144,3,0.08476,0.263259,0.093802,3.942,0.512900158
30,60,144,4,0.082789,0.257187,0.093426,5.256,0.512971504
30,60,144,5,0.082373,0.251939,0.092208,6.57,0.507208835
30,60,144,6,0.082342,0.247682,0.09231,7.884,0.500993867
30,60,162,0.01,0.169165,0.262067,0.151849,0.01314,0.21543392
30,60,162,0.1,0.154808,0.264935,0.140594,0.1314,0.262367687
30,60,162,0.5,0.119668,0.274862,0.116796,0.657,0.393364256
30,60,162,1,0.099791,0.277976,0.106824,1.314,0.471679633
30,60,162,2,0.087731,0.27184,0.09798,2.628,0.512024051
30,60,162,3,0.08431,0.259142,0.095163,3.942,0.509043476
30,60,162,4,0.082279,0.253221,0.094541,5.256,0.509514158
30,60,162,5,0.082299,0.249047,0.093387,6.57,0.503244343
30,60,162,6,0.081556,0.243968,0.093266,7.884,0.49892481
30,60,180,0.01,0.169185,0.261503,0.152317,0.01314,0.214350063
30,60,180,0.1,0.1546,0.265311,0.141152,0.1314,0.263653488
30,60,180,0.5,0.119357,0.274411,0.117135,0.657,0.393769936
30,60,180,1,0.100119,0.277285,0.107898,1.314,0.469433286
30,60,180,2,0.087346,0.271189,0.098381,2.628,0.512761655
30,60,180,3,0.083636,0.258489,0.095379,3.942,0.511079284
30,60,180,4,0.081781,0.25197,0.095561,5.256,0.50992806
30,60,180,5,0.081566,0.246557,0.093883,6.57,0.502832779
30,60,180,6,0.081156,0.24233,0.093837,7.884,0.498241037
40,30,0,0.01,0.181938,0.281077,0.164325,0.01314,0.214116173
40,30,0,0.1,0.170255,0.286595,0.15642,0.1314,0.25465689
40,30,0,0.5,0.14629,0.305759,0.137425,0.657,0.352769279
40,30,0,1,0.13581,0.323331,0.128777,1.314,0.408417022
40,30,0,2,0.128751,0.341595,0.123431,2.628,0.452526438
40,30,0,3,0.126726,0.348457,0.121505,3.942,0.466622333
40,30,0,4,0.125921,0.354942,0.121206,5.256,0.476270788
40,30,0,5,0.126542,0.356374,0.121218,6.57,0.47592542
40,30,0,6,0.126354,0.362132,0.121039,7.884,0.482670947
40,30,18,0.01,0.181317,0.280211,0.163337,0.01314,0.21427519
40,30,18,0.1,0.169552,0.285439,0.155372,0.1314,0.254701741
40,30,18,0.5,0.144825,0.302299,0.136,0.657,0.352193128
40,30,18,1,0.133576,0.316992,0.126696,1.314,0.407077289
40,30,18,2,0.125659,0.333412,0.121078,2.628,0.452550913
40,30,18,3,0.12334,0.337884,0.118855,3.942,0.465162264
40,30,18,4,0.122374,0.343867,0.118668,5.256,0.475061181
40,30,18,5,0.122704,0.344891,0.118531,6.57,0.475169752
40,30,18,6,0.122478,0.350708,0.118291,7.884,0.482326189
40,30,36,0.01,0.179968,0.277848,0.160905,0.01314,0.213797683
40,30,36,0.1,0.167962,0.282313,0.152856,0.1314,0.253958137
40,30,36,0.5,0.141783,0.295312,0.132286,0.657,0.351248584
40,30,36,1,0.129028,0.30636,0.122282,1.314,0.40729648
40,30,36,2,0.120271,0.319032,0.115992,2.628,0.452446261
40,30,36,3,0.117426,0.32045,0.113441,3.942,0.463656378
40,30,36,4,0.116328,0.324194,0.113206,5.256,0.471862926
40,30,36,5,0.116429,0.324946,0.113055,6.57,0.472425942
40,30,36,6,0.116259,0.330012,0.112757,7.884,0.478975779
40,30,54,0.01,0.178473,0.275458,0.15777,0.01314,0.21365582
40,30,54,0.1,0.166277,0.278778,0.149634,0.1314,0.252779993
40,30,54,0.5,0.138513,0.288153,0.128125,0.657,0.350719298
40,30,54,1,0.124866,0.295898,0.117691,1.314,0.406479642
40,30,54,2,0.115185,0.304495,0.110443,2.628,0.451081777
40,30,54,3,0.111928,0.303696,0.107806,3.942,0.461397802
40,30,54,4,0.110953,0.306221,0.107486,5.256,0.468073274
40,30,54,5,0.110811,0.305786,0.107224,6.57,0.468018253
40,30,54,6,0.110727,0.309961,0.107037,7.884,0.47359088
40,30,72,0.01,0.177354,0.273517,0.154749,0.01314,0.213282735
40,30,72,0.1,0.164991,0.27598,0.14651,0.1314,0.251692288
40,30,72,0.5,0.136107,0.28232,0.124611,0.657,0.349434907
40,30,72,1,0.121289,0.287824,0.1136,1.314,0.407063574
40,30,72,2,0.111258,0.291746,0.105833,2.628,0.447856597
40,30,72,3,0.10769,0.290089,0.103049,3.942,0.458543563
40,30,72,4,0.106506,0.290661,0.102449,5.256,0.463671453
40,30,72,5,0.106299,0.289497,0.102211,6.57,0.462859655
40,30,72,6,0.105948,0.292584,0.101881,7.884,0.468308693
40,30,90,0.01,0.176546,0.271929,0.152704,0.01314,0.212682981
40,30,90,0.1,0.164142,0.273651,0.144669,0.1314,0.250138764
40,30,90,0.5,0.134432,0.27742,0.121755,0.657,0.347182969
40,30,90,1,0.118895,0.281476,0.1103,1.314,0.406075865
40,30,90,2,0.108645,0.282142,0.10252,2.628,0.443968198
40,30,90,3,0.104961,0.278837,0.099638,3.942,0.453040401
40,30,90,4,0.103642,0.278001,0.098778,5.256,0.456864137
40,30,90,5,0.103611,0.27573,0.098558,6.57,0.453731603
40,30,90,6,0.103188,0.278065,0.098078,7.884,0.458690161
40,30,108,0.01,0.17587,0.270562,0.151131,0.01314,0.212108451
40,30,108,0.1,0.163453,0.27207,0.142495,0.1314,0.249394406
40,30,108,0.5,0.13356,0.274553,0.120039,0.657,0.345475395
40,30,108,1,0.117518,0.277403,0.108364,1.314,0.404853123
40,30,108,2,0.10732,0.275196,0.100522,2.628,0.438873145
40,30,108,3,0.103632,0.27076,0.09762,3.942,0.446398427
40,30,108,4,0.10209,0.268504,0.096501,5.256,0.449046666
40,30,108,5,0.102111,0.266073,0.096394,6.57,0.44532625
40,30,108,6,0.101563,0.268037,0.095756,7.884,0.450416667
40,30,126,0.01,0.175311,0.269664,0.150384,0.01314,0.212041126
40,30,126,0.1,0.162826,0.270974,0.141609,0.1314,0.249303827
40,30,126,0.5,0.133147,0.272652,0.118952,0.657,0.34377857
40,30,126,1,0.116918,0.274257,0.107009,1.314,0.402221512
40,30,126,2,0.10648,0.271068,0.099174,2.628,0.435939271
40,30,126,3,0.102809,0.265414,0.096483,3.942,0.441593817
40,30,126,4,0.101021,0.262195,0.095261,5.256,0.443741465
40,30,126,5,0.100917,0.259567,0.095019,6.57,0.440102751
40,30,126,6,0.10026,0.261228,0.094329,7.884,0.44529279
40,30,144,0.01,0.175128,0.26882,0.150248,0.01314,0.211042735
40,30,144,0.1,0.162521,0.270086,0.141079,0.1314,0.248643688
40,30,144,0.5,0.132932,0.271782,0.118473,0.657,0.343081781
40,30,144,1,0.116524,0.272238,0.106462,1.314,0.400538118
40,30,144,2,0.106295,0.268952,0.098687,2.628,0.43346649
40,30,144,3,0.102565,0.261589,0.095961,3.942,0.436694366
40,30,144,4,0.100927,0.257139,0.094981,5.256,0.43626594
40,30,144,5,0.100881,0.254784,0.094683,6.57,0.432718991
40,30,144,6,0.100183,0.25519,0.093982,7.884,0.436181139
40,30,162,0.01,0.175004,0.268314,0.150195,0.01314,0.210480964
40,30,162,0.1,0.162394,0.269702,0.14085,0.1314,0.248342961
40,30,162,0.5,0.132589,0.27112,0.118198,0.657,0.343145682
40,30,162,1,0.116623,0.271435,0.106364,1.314,0.398940365
40,30,162,2,0.106075,0.266498,0.098876,2.628,0.430581389
40,30,162,3,0.102187,0.258677,0.095657,3.942,0.433653676
40,30,162,4,0.100737,0.255019,0.094747,5.256,0.433673641
40,30,162,5,0.100856,0.251663,0.094578,6.57,0.427798218
40,30,162,6,0.100434,0.252487,0.094026,7.884,0.430841463
40,30,180,0.01,0.175091,0.268043,0.15035,0.01314,0.209760479
40,30,180,0.1,0.162398,0.269543,0.140957,0.1314,0.248054711
40,30,180,0.5,0.132389,0.27108,0.117855,0.657,0.34374636
40,30,180,1,0.117057,0.271254,0.106565,1.314,0.397096657
40,30,180,2,0.105912,0.265048,0.09878,2.628,0.428984257
40,30,180,3,0.102245,0.257102,0.095821,3.942,0.430940011
40,30,180,4,0.100551,0.254317,0.094652,5.256,0.433304778
40,30,180,5,0.100749,0.250572,0.09449,6.57,0.426456147
40,30,180,6,0.100232,0.251326,0.093813,7.884,0.42978399
40,40,0,0.01,0.186046,0.289757,0.169101,0.01314,0.217970463
40,40,0,0.1,0.177668,0.303627,0.163408,0.1314,0.261708516
40,40,0,0.5,0.159293,0.350631,0.147879,0.657,0.375228465
40,40,0,1,0.150021,0.382854,0.139796,1.314,0.436937368
40,40,0,2,0.142682,0.411318,0.134541,2.628,0.484902527
40,40,0,3,0.140445,0.419368,0.132652,3.942,0.498243163
40,40,0,4,0.139344,0.426381,0.132393,5.256,0.507379027
40,40,0,5,0.139598,0.425981,0.13201,6.57,0.506353666
40,40,0,6,0.139294,0.431502,0.131771,7.884,0.511930707
40,40,18,0.01,0.180747,0.280953,0.164422,0.01314,0.217037037
40,40,18,0.1,0.168736,0.287653,0.156696,0.1314,0.260560618
40,40,18,0.5,0.14401,0.310796,0.13765,0.657,0.366718997
40,40,18,1,0.133031,0.330419,0.128301,1.314,0.425910023
40,40,18,2,0.12548,0.35352,0.122951,2.628,0.476075157
40,40,18,3,0.123551,0.360574,0.120851,3.942,0.489590498
40,40,18,4,0.12272,0.368646,0.121078,5.256,0.50049454
40,40,18,5,0.123059,0.371259,0.120712,6.57,0.502105932
40,40,18,6,0.122938,0.377905,0.120492,7.884,0.509075698
40,40,36,0.01,0.178845,0.277709,0.160984,0.01314,0.216543936
40,40,36,0.1,0.166375,0.283022,0.15291,0.1314,0.25956337
40,40,36,0.5,0.138636,0.299691,0.131771,0.657,0.367431164
40,40,36,1,0.125236,0.313339,0.12145,1.314,0.428895856
40,40,36,2,0.116048,0.329416,0.11521,2.628,0.478979222
40,40,36,3,0.113574,0.331975,0.112844,3.942,0.49018402
40,40,36,4,0.112457,0.337264,0.112844,5.256,0.499881037
40,40,36,5,0.112423,0.338644,0.11226,6.57,0.501524164
40,40,36,6,0.112027,0.343438,0.11184,7.884,0.508076362
40,40,54,0.01,0.177127,0.274563,0.15719,0.01314,0.215714317
40,40,54,0.1,0.164209,0.278375,0.148493,0.1314,0.257953292
40,40,54,0.5,0.134361,0.289925,0.126053,0.657,0.366648911
40,40,54,1,0.119801,0.298933,0.115394,1.314,0.427794256
40,40,54,2,0.109704,0.309196,0.10821,2.628,0.476228217
40,40,54,3,0.106241,0.308637,0.105366,3.942,0.487844619
40,40,54,4,0.10522,0.312219,0.105159,5.256,0.49587844
40,40,54,5,0.105179,0.311821,0.104748,6.57,0.495544365
40,40,54,6,0.104656,0.316053,0.104291,7.884,0.50247796
40,40,72,0.01,0.176177,0.272438,0.153737,0.01314,0.214573744
40,40,72,0.1,0.162976,0.27505,0.144964,0.1314,0.255861524
40,40,72,0.5,0.13175,0.282815,0.121776,0.657,0.364394003
40,40,72,1,0.11578,0.288564,0.110265,1.314,0.427319312
40,40,72,2,0.105285,0.292925,0.102945,2.628,0.471208659
40,40,72,3,0.100919,0.291221,0.099613,3.942,0.485290968
40,40,72,4,0.099759,0.291781,0.099002,5.256,0.490427543
40,40,72,5,0.099457,0.289866,0.09848,6.57,0.489077193
40,40,72,6,0.098993,0.293162,0.097982,7.884,0.495133302
40,40,90,0.01,0.175025,0.270593,0.15097,0.01314,0.214461714
40,40,90,0.1,0.162115,0.272549,0.142255,0.1314,0.25406751
40,40,90,0.5,0.130258,0.277852,0.118898,0.657,0.361652496
40,40,90,1,0.113294,0.281549,0.106947,1.314,0.426131399
40,40,90,2,0.102396,0.28145,0.099254,2.628,0.466473534
40,40,90,3,0.098617,0.2784,0.096144,3.942,0.476856481
40,40,90,4,0.0971,0.277063,0.095131,5.256,0.480974869
40,40,90,5,0.097134,0.273571,0.094877,6.57,0.475949879
40,40,90,6,0.096477,0.276975,0.094145,7.884,0.483323158
40,40,108,0.01,0.174321,0.268737,0.149632,0.01314,0.213100768
40,40,108,0.1,0.161399,0.270918,0.140675,0.1314,0.253330311
40,40,108,0.5,0.129558,0.275199,0.117556,0.657,0.359823301
40,40,108,1,0.112925,0.278607,0.105599,1.314,0.423163369
40,40,108,2,0.101961,0.275393,0.097849,2.628,0.459600269
40,40,108,3,0.098776,0.270151,0.095307,3.942,0.464522792
40,40,108,4,0.096911,0.267083,0.094016,5.256,0.467513201
40,40,108,5,0.096804,0.26399,0.093731,6.57,0.463383537
40,40,108,6,0.096004,0.266387,0.092913,7.884,0.470163442
40,40,126,0.01,0.173613,0.26775,0.149144,0.01314,0.213287022
40,40,126,0.1,0.160695,0.269629,0.140107,0.1314,0.253144143
40,40,126,0.5,0.129443,0.27326,0.117122,0.657,0.357129199
40,40,126,1,0.112612,0.275895,0.105087,1.314,0.42028329
40,40,126,2,0.101632,0.27164,0.097078,2.628,0.455453396
40,40,126,3,0.097943,0.264408,0.094377,3.942,0.459402623
40,40,126,4,0.096356,0.260356,0.093232,5.256,0.459754648
40,40,126,5,0.096133,0.257181,0.092982,6.57,0.455821168
40,40,126,6,0.09565,0.258582,0.092246,7.884,0.459958445
40,40,144,0.01,0.173387,0.266929,0.149826,0.01314,0.212442882
40,40,144,0.1,0.160279,0.268682,0.140211,0.1314,0.252710619
40,40,144,0.5,0.129317,0.272286,0.117194,0.657,0.355995847
40,40,144,1,0.112281,0.273502,0.105203,1.314,0.417905921
40,40,144,2,0.101549,0.26872,0.097424,2.628,0.451485272
40,40,144,3,0.097533,0.260626,0.094495,3.942,0.455364796
40,40,144,4,0.095986,0.254852,0.093497,5.256,0.45281868
40,40,144,5,0.096036,0.251347,0.093256,6.57,0.44708866
40,40,144,6,0.095301,0.251404,0.09255,7.884,0.450247328
40,40,162,0.01,0.173275,0.26624,0.150181,0.01314,0.211517241
40,40,162,0.1,0.160123,0.268184,0.140551,0.1314,0.252298001
40,40,162,0.5,0.129161,0.271534,0.118048,0.657,0.35531514
40,40,162,1,0.112171,0.271766,0.105509,1.314,0.415680177
40,40,162,2,0.100961,0.266412,0.097731,2.628,0.450362438
40,40,162,3,0.097013,0.256529,0.094661,3.942,0.451193918
40,40,162,4,0.095383,0.251293,0.09354,5.256,0.449728277
40,40,162,5,0.095414,0.247682,0.093207,6.57,0.443805815
40,40,162,6,0.094825,0.247789,0.092414,7.884,0.446461616
40,40,180,0.01,0.173291,0.26595,0.150466,0.01314,0.210952529
40,40,180,0.1,0.160133,0.267878,0.140655,0.1314,0.251734184
40,40,180,0.5,0.128708,0.271174,0.117671,0.657,0.3562701
40,40,180,1,0.112522,0.271754,0.105741,1.314,0.414368839
40,40,180,2,0.101166,0.264469,0.098254,2.628,0.446628468
40,40,180,3,0.0973,0.254891,0.095055,3.942,0.447458907
40,40,180,4,0.095228,0.250935,0.093824,5.256,0.449808327
40,40,180,5,0.0952,0.247181,0.093322,6.57,0.443894375
40,40,180,6,0.094686,0.246881,0.092363,7.884,0.445578759
40,50,0,0.01,0.181352,0.283741,0.167083,0.01314,0.220147368
40,50,0,0.1,0.168649,0.292107,0.159103,0.1314,0.267946592
40,50,0,0.5,0.143348,0.326264,0.139778,0.657,0.389504527
40,50,0,1,0.133743,0.354982,0.131593,1.314,0.452686071
40,50,0,2,0.128237,0.386648,0.12769,2.628,0.501881003
40,50,0,3,0.126368,0.399693,0.125865,3.942,0.519569023
40,50,0,4,0.126093,0.410656,0.126322,5.256,0.53016028
40,50,0,5,0.126518,0.412783,0.126028,6.57,0.530807471
40,50,0,6,0.126534,0.420475,0.125801,7.884,0.537360446
40,50,18,0.01,0.179413,0.280577,0.164818,0.01314,0.21992652
40,50,18,0.1,0.166451,0.28891,0.156626,0.1314,0.268927291
40,50,18,0.5,0.138507,0.316239,0.136323,0.657,0.390837962
40,50,18,1,0.125935,0.337377,0.126477,1.314,0.456370653
40,50,18,2,0.117421,0.363326,0.120237,2.628,0.511506052
40,50,18,3,0.115377,0.371315,0.118127,3.942,0.525872626
40,50,18,4,0.114151,0.379801,0.118403,5.256,0.537805293
40,50,18,5,0.114302,0.381975,0.117908,6.57,0.53936209
40,50,18,6,0.114125,0.389791,0.117696,7.884,0.547047524
40,50,36,0.01,0.17705,0.276447,0.160451,0.01314,0.219178958
40,50,36,0.1,0.163346,0.283015,0.151511,0.1314,0.268099139
40,50,36,0.5,0.132056,0.303178,0.129299,0.657,0.393172408
40,50,36,1,0.117404,0.318427,0.1185,1.314,0.46124071
40,50,36,2,0.106575,0.337046,0.111349,2.628,0.519522295
40,50,36,3,0.10416,0.340282,0.109037,3.942,0.531277422
40,50,36,4,0.103003,0.346838,0.109145,5.256,0.542047079
40,50,36,5,0.103005,0.347985,0.108641,6.57,0.543204949
40,50,36,6,0.102296,0.353775,0.107986,7.884,0.551403181
40,50,54,0.01,0.175183,0.273294,0.155915,0.01314,0.218764842
40,50,54,0.1,0.161238,0.277893,0.146714,0.1314,0.265649658
40,50,54,0.5,0.128171,0.292111,0.123083,0.657,0.390071428
40,50,54,1,0.111682,0.302892,0.111672,1.314,0.461220434
40,50,54,2,0.100186,0.315281,0.104297,2.628,0.517718615
40,50,54,3,0.097137,0.314542,0.101813,3.942,0.52809349
40,50,54,4,0.096069,0.318404,0.101644,5.256,0.536428187
40,50,54,5,0.095848,0.31757,0.101166,6.57,0.536314336
40,50,54,6,0.095139,0.32294,0.100446,7.884,0.54487549
40,50,72,0.01,0.174165,0.270823,0.152073,0.01314,0.217214846
40,50,72,0.1,0.160049,0.274306,0.142906,0.1314,0.263049809
40,50,72,0.5,0.125902,0.284605,0.118983,0.657,0.386602421
40,50,72,1,0.108533,0.291677,0.107027,1.314,0.45761975
40,50,72,2,0.096255,0.296016,0.09911,2.628,0.509242335
40,50,72,3,0.091813,0.293181,0.095678,3.942,0.523041918
40,50,72,4,0.090485,0.293871,0.095113,5.256,0.529160466
40,50,72,5,0.090132,0.291446,0.094404,6.57,0.527582827
40,50,72,6,0.089656,0.295442,0.09394,7.884,0.534373069
40,50,90,0.01,0.173026,0.268648,0.149189,0.01314,0.216499047
40,50,90,0.1,0.159207,0.27166,0.140217,0.1314,0.260992371
40,50,90,0.5,0.124797,0.280172,0.116368,0.657,0.383671343
40,50,90,1,0.106704,0.284669,0.1036,1.314,0.454719666
40,50,90,2,0.09507,0.284248,0.096244,2.628,0.498731935
40,50,90,3,0.091255,0.27924,0.093355,3.942,0.507388764
40,50,90,4,0.089232,0.278274,0.092053,5.256,0.514391602
40,50,90,5,0.089081,0.273704,0.091463,6.57,0.508904723
40,50,90,6,0.088168,0.278224,0.09058,7.884,0.518723116
40,50,108,0.01,0.172255,0.266524,0.147982,0.01314,0.214843919
40,50,108,0.1,0.158503,0.269706,0.139289,0.1314,0.259693281
40,50,108,0.5,0.12443,0.277427,0.115415,0.657,0.380724984
40,50,108,1,0.106791,0.282024,0.10317,1.314,0.450684773
40,50,108,2,0.095085,0.278993,0.09575,2.628,0.491630088
40,50,108,3,0.091729,0.271809,0.093028,3.942,0.495353993
40,50,108,4,0.089972,0.268285,0.091813,5.256,0.497723701
40,50,108,5,0.08977,0.26447,0.091197,6.57,0.493168473
40,50,108,6,0.089131,0.267226,0.090462,7.884,0.499765684
40,50,126,0.01,0.171245,0.265395,0.148617,0.01314,0.215623855
40,50,126,0.1,0.157684,0.268565,0.139205,0.1314,0.260131989
40,50,126,0.5,0.124587,0.27595,0.11611,0.657,0.377900169
40,50,126,1,0.106881,0.280251,0.104059,1.314,0.447831747
40,50,126,2,0.095019,0.274791,0.09636,2.628,0.486119899
40,50,126,3,0.09151,0.267031,0.093625,3.942,0.48954234
40,50,126,4,0.08984,0.261441,0.09252,5.256,0.488500659
40,50,126,5,0.089075,0.256782,0.091639,6.57,0.48490272
40,50,126,6,0.088933,0.2581,0.091132,7.884,0.48746661
40,50,144,0.01,0.170857,0.264676,0.150585,0.01314,0.215411921
40,50,144,0.1,0.156892,0.267504,0.140787,0.1314,0.260633936
40,50,144,0.5,0.1242,0.274562,0.117817,0.657,0.377072038
40,50,144,1,0.106507,0.277745,0.105645,1.314,0.445639841
40,50,144,2,0.094793,0.271139,0.097876,2.628,0.481909207
40,50,144,3,0.09077,0.261366,0.094957,3.942,0.484460549
40,50,144,4,0.089281,0.253925,0.093989,5.256,0.479723548
40,50,144,5,0.088967,0.249824,0.093342,6.57,0.474797146
40,50,144,6,0.088406,0.249729,0.092509,7.884,0.477096426
40,50,162,0.01,0.170848,0.263789,0.15274,0.01314,0.213835914
40,50,162,0.1,0.156966,0.266796,0.142966,0.1314,0.259178501
40,50,162,0.5,0.123927,0.274089,0.119331,0.657,0.37727629
40,50,162,1,0.105996,0.275614,0.106978,1.314,0.444479966
40,50,162,2,0.094536,0.268828,0.099801,2.628,0.479662267
40,50,162,3,0.090414,0.25657,0.096362,3.942,0.478857815
40,50,162,4,0.088924,0.250589,0.095335,5.256,0.476167334
40,50,162,5,0.088575,0.246185,0.094507,6.57,0.470814912
40,50,162,6,0.087722,0.244825,0.093259,7.884,0.472423447
40,50,180,0.01,0.170899,0.263294,0.15336,0.01314,0.212797074
40,50,180,0.1,0.156988,0.266446,0.143227,0.1314,0.258500734
40,50,180,0.5,0.12346,0.273588,0.11965,0.657,0.378110455
40,50,180,1,0.106272,0.275653,0.107906,1.314,0.443492832
40,50,180,2,0.094451,0.266886,0.100204,2.628,0.477213792
40,50,180,3,0.090241,0.25432,0.096904,3.942,0.476197248
40,50,180,4,0.088432,0.248264,0.095698,5.256,0.474707154
40,50,180,5,0.087956,0.244511,0.095091,6.57,0.47088884
40,50,180,6,0.087174,0.242783,0.093632,7.884,0.471603876
40,60,0,0.01,0.17916,0.282779,0.166454,0.01314,0.224313167
40,60,0,0.1,0.164762,0.293555,0.158234,0.1314,0.281012923
40,60,0,0.5,0.131841,0.329395,0.136167,0.657,0.428314355
40,60,0,1,0.116366,0.356385,0.125161,1.314,0.507707017
40,60,0,2,0.107235,0.386634,0.119501,2.628,0.565735043
40,60,0,3,0.104781,0.398952,0.117289,3.942,0.58398199
40,60,0,4,0.104031,0.411356,0.117826,5.256,0.59629948
40,60,0,5,0.10445,0.413285,0.117019,6.57,0.596511729
40,60,0,6,0.104236,0.420538,0.11685,7.884,0.602739465
40,60,18,0.01,0.177046,0.279235,0.164013,0.01314,0.223960673
40,60,18,0.1,0.162283,0.289799,0.155617,0.1314,0.282063873
40,60,18,0.5,0.127465,0.321028,0.13263,0.657,0.431585331
40,60,18,1,0.11057,0.343383,0.120831,1.314,0.512857058
40,60,18,2,0.100145,0.369999,0.114187,2.628,0.573981589
40,60,18,3,0.097474,0.379601,0.111887,3.942,0.591368234
40,60,18,4,0.09595,0.389535,0.112465,5.256,0.604725172
40,60,18,5,0.096647,0.391723,0.112088,6.57,0.604205828
40,60,18,6,0.096423,0.399228,0.111873,7.884,0.610923815
40,60,36,0.01,0.174443,0.274415,0.158719,0.01314,0.222725227
40,60,36,0.1,0.158893,0.283358,0.150071,0.1314,0.281435203
40,60,36,0.5,0.122299,0.308802,0.125558,0.657,0.432620198
40,60,36,1,0.103569,0.325994,0.113564,1.314,0.517793665
40,60,36,2,0.091004,0.34795,0.105827,2.628,0.585359742
40,60,36,3,0.087906,0.350921,0.103573,3.942,0.599359201
40,60,36,4,0.086255,0.358918,0.103499,5.256,0.612487729
40,60,36,5,0.086568,0.35998,0.103138,6.57,0.612279083
40,60,36,6,0.086113,0.367325,0.102387,7.884,0.6201774
40,60,54,0.01,0.172304,0.271099,0.154316,0.01314,0.222810852
40,60,54,0.1,0.15687,0.277649,0.144927,0.1314,0.277960227
40,60,54,0.5,0.11927,0.297979,0.119765,0.657,0.428303004
40,60,54,1,0.100022,0.312106,0.107442,1.314,0.514607112
40,60,54,2,0.086766,0.326181,0.099804,2.628,0.579771738
40,60,54,3,0.083414,0.326259,0.097368,3.942,0.592777654
40,60,54,4,0.082061,0.329866,0.097089,5.256,0.601575036
40,60,54,5,0.081688,0.328937,0.096406,6.57,0.602128463
40,60,54,6,0.081007,0.334756,0.095379,7.884,0.610321265
40,60,72,0.01,0.171036,0.268499,0.149704,0.01314,0.221741158
40,60,72,0.1,0.155598,0.27355,0.140218,0.1314,0.274851566
40,60,72,0.5,0.117796,0.290365,0.11654,0.657,0.422796397
40,60,72,1,0.098603,0.300066,0.103256,1.314,0.505339016
40,60,72,2,0.085236,0.304808,0.095442,2.628,0.562941617
40,60,72,3,0.080295,0.303256,0.0926,3.942,0.58130731
40,60,72,4,0.079213,0.302754,0.092204,5.256,0.585236421
40,60,72,5,0.07887,0.298457,0.091382,6.57,0.581954114
40,60,72,6,0.078332,0.303566,0.090458,7.884,0.58977528
40,60,90,0.01,0.169651,0.265861,0.147261,0.01314,0.220912397
40,60,90,0.1,0.1543,0.27027,0.137804,0.1314,0.273146949
40,60,90,0.5,0.116255,0.284745,0.113781,0.657,0.420174564
40,60,90,1,0.096622,0.291122,0.100807,1.314,0.501619625
40,60,90,2,0.083693,0.29161,0.093388,2.628,0.553997703
40,60,90,3,0.079787,0.286002,0.090666,3.942,0.563753967
40,60,90,4,0.077696,0.283187,0.08941,5.256,0.569411693
40,60,90,5,0.077317,0.278518,0.088618,6.57,0.565433417
40,60,90,6,0.076573,0.28245,0.087856,7.884,0.573436799
40,60,108,0.01,0.168587,0.263268,0.14761,0.01314,0.21924257
40,60,108,0.1,0.153707,0.268448,0.137871,0.1314,0.271798273
40,60,108,0.5,0.116635,0.282837,0.114885,0.657,0.416054192
40,60,108,1,0.097201,0.289075,0.102031,1.314,0.496727728
40,60,108,2,0.084154,0.287058,0.095135,2.628,0.546598709
40,60,108,3,0.081399,0.278958,0.0929,3.942,0.548231337
40,60,108,4,0.079853,0.272973,0.091848,5.256,0.547351953
40,60,108,5,0.079107,0.267493,0.090318,6.57,0.543525678
40,60,108,6,0.078475,0.271033,0.089679,7.884,0.550940179
40,60,126,0.01,0.167398,0.261994,0.150033,0.01314,0.220302195
40,60,126,0.1,0.152744,0.267216,0.140416,0.1314,0.272578341
40,60,126,0.5,0.116997,0.280907,0.117951,0.657,0.411933532
40,60,126,1,0.098141,0.288519,0.105299,1.314,0.492365386
40,60,126,2,0.084852,0.282044,0.098319,2.628,0.537460207
40,60,126,3,0.081178,0.271571,0.095403,3.942,0.539740722
40,60,126,4,0.079073,0.263679,0.094111,5.256,0.538599337
40,60,126,5,0.078526,0.258543,0.092881,6.57,0.534065725
40,60,126,6,0.078525,0.260022,0.092522,7.884,0.53610577
40,60,144,0.01,0.167168,0.261361,0.154921,0.01314,0.219805427
40,60,144,0.1,0.152019,0.266173,0.145394,0.1314,0.27297031
40,60,144,0.5,0.115836,0.279659,0.122003,0.657,0.414222683
