SZ,VZ,VA,gLAI,BRF_toc,BRF_toc(NIR),BRF_toa,,NDVI
80,30,108,0.5,0.087359,0.369598,0.118675,,0.617648925
80,30,108,1,0.056738,0.421549,0.105791,,0.762744963
80,30,108,2,0.040334,0.488017,0.099148,,0.847321194
80,30,108,3,0.037112,0.527488,0.097959,,0.868537017
80,30,108,4,0.035701,0.561922,0.096691,,0.88052334
80,30,108,5,0.035609,0.592856,0.096314,,0.886679449
80,30,108,6,0.035977,0.616315,0.096821,,0.889690507
80,30,108,7,0.036011,0.63351,0.096999,,0.892427571
80,30,126,0.01,0.18945,0.285355,0.173553,,0.201988185
80,30,126,0.1,0.158478,0.303621,0.159557,,0.314095032
80,30,126,0.5,0.087062,0.37121,0.129171,,0.620042246
80,30,126,1,0.056324,0.423443,0.116206,,0.765202692
80,30,126,2,0.039862,0.489552,0.109702,,0.849410858
80,30,126,3,0.036583,0.528925,0.10831,,0.870618983
80,30,126,4,0.035189,0.563484,0.106989,,0.882443337
80,30,126,5,0.035059,0.594199,0.106565,,0.888570348
80,30,126,6,0.035418,0.617567,0.107444,,0.891519713
80,30,126,7,0.035448,0.634739,0.107527,,0.8942146
80,30,144,0.01,0.18945,0.285493,0.186926,,0.202220056
80,30,144,0.1,0.158482,0.304746,0.172704,,0.31574948
80,30,144,0.5,0.087017,0.374061,0.142388,,0.622549764
80,30,144,1,0.056245,0.426833,0.129075,,0.767139054
80,30,144,2,0.039744,0.492853,0.122738,,0.850753947
80,30,144,3,0.036447,0.532052,0.121412,,0.871778139
80,30,144,4,0.035039,0.566741,0.119938,,0.883548805
80,30,144,5,0.034921,0.597291,0.11947,,0.889527564
80,30,144,6,0.035256,0.620545,0.120697,,0.892479578
80,30,144,7,0.035274,0.637557,0.120573,,0.895147518
80,30,162,0.01,0.189453,0.285614,0.198197,,0.202415659
80,30,162,0.1,0.158516,0.305751,0.184184,,0.317134321
80,30,162,0.5,0.087092,0.376687,0.153784,,0.624424564
80,30,162,1,0.056307,0.42994,0.140268,,0.768401656
80,30,162,2,0.039792,0.49588,0.134013,,0.851431473
80,30,162,3,0.036481,0.534947,0.132606,,0.872316372
80,30,162,4,0.035067,0.569724,0.131143,,0.884035973
80,30,162,5,0.034962,0.600291,0.130423,,0.88992732
80,30,162,6,0.035281,0.623382,0.131985,,0.892870861
80,30,162,7,0.0353,0.640469,0.131824,,0.89552643
80,30,180,0.01,0.189455,0.285663,0.202474,,0.202492854
80,30,180,0.1,0.158534,0.306162,0.188576,,0.317687262
80,30,180,0.5,0.087142,0.377776,0.158126,,0.625129593
80,30,180,1,0.056354,0.43121,0.144826,,0.76883445
80,30,180,2,0.039836,0.497069,0.138348,,0.851608758
80,30,180,3,0.036512,0.536061,0.136988,,0.872463424
80,30,180,4,0.035106,0.570912,0.135893,,0.884142055
80,30,180,5,0.035009,0.601537,0.135037,,0.890003236
80,30,180,6,0.035315,0.624474,0.136423,,0.892950625
80,30,180,7,0.035334,0.641514,0.136325,,0.895592511
80,40,0,0.01,0.189752,0.287511,0.177564,,0.204832556
80,40,0,0.1,0.161192,0.3228,0.164704,,0.333906346
80,40,0,0.5,0.096134,0.429643,0.137634,,0.63431645
80,40,0,1,0.068453,0.499336,0.125743,,0.758878738
80,40,0,2,0.054044,0.576506,0.119726,,0.828581397
80,40,0,3,0.051744,0.619623,0.118835,,0.845854801
80,40,0,4,0.050602,0.657454,0.118446,,0.857067803
80,40,0,5,0.05113,0.690316,0.117744,,0.862080313
80,40,0,6,0.051741,0.715693,0.117923,,0.865158437
80,40,0,7,0.052026,0.734141,0.118671,,0.867646442
80,40,18,0.01,0.18973,0.287364,0.175329,,0.20464311
80,40,18,0.1,0.161002,0.32158,0.162878,,0.332747595
80,40,18,0.5,0.095533,0.426229,0.135315,,0.633806218
80,40,18,1,0.067687,0.495107,0.123379,,0.759460833
80,40,18,2,0.053189,0.572004,0.117007,,0.829847743
80,40,18,3,0.050885,0.614903,0.116428,,0.847143535
80,40,18,4,0.049744,0.65243,0.116231,,0.858314321
80,40,18,5,0.050234,0.685291,0.115507,,0.86340641
80,40,18,6,0.05085,0.710466,0.115619,,0.866415523
80,40,18,7,0.051084,0.728988,0.116247,,0.869027474
80,40,36,0.01,0.189674,0.286997,0.170085,,0.20417227
80,40,36,0.1,0.160498,0.31848,0.15752,,0.329831433
80,40,36,0.5,0.093985,0.417589,0.129479,,0.632565377
80,40,36,1,0.065763,0.484364,0.117251,,0.760917025
80,40,36,2,0.051065,0.560442,0.111164,,0.832986376
80,40,36,3,0.048719,0.602694,0.110361,,0.850420547
80,40,36,4,0.0475,0.639604,0.110001,,0.861738543
80,40,36,5,0.047913,0.672347,0.109754,,0.866956377
80,40,36,6,0.04851,0.697089,0.109656,,0.869876435
80,40,36,7,0.048689,0.715613,0.110377,,0.872592248
80,40,54,0.01,0.189602,0.28655,0.164675,,0.203607251
80,40,54,0.1,0.159841,0.314687,0.151879,,0.326315834
80,40,54,0.5,0.091974,0.406938,0.123278,,0.631301713
80,40,54,1,0.063254,0.471215,0.111207,,0.76330152
80,40,54,2,0.048334,0.546097,0.10521,,0.837377257
80,40,54,3,0.045874,0.587794,0.103984,,0.855211246
80,40,54,4,0.04461,0.624143,0.103558,,0.866587514
80,40,54,5,0.044921,0.656551,0.103562,,0.871923612
80,40,54,6,0.0455,0.681118,0.103273,,0.874762255
80,40,54,7,0.045614,0.699121,0.103779,,0.877502736
80,40,72,0.01,0.189533,0.286171,0.162276,,0.203147335
80,40,72,0.1,0.159189,0.311432,0.148773,,0.323493852
80,40,72,0.5,0.090011,0.397678,0.120001,,0.630867213
80,40,72,1,0.06081,0.459792,0.107754,,0.766385838
80,40,72,2,0.04569,0.533542,0.101941,,0.842239379
80,40,72,3,0.043086,0.574786,0.100873,,0.860534221
80,40,72,4,0.04182,0.610817,0.099911,,0.871843
80,40,72,5,0.042023,0.642844,0.099523,,0.877281282
80,40,72,6,0.042573,0.667195,0.099958,,0.880036857
80,40,72,7,0.042643,0.684779,0.099942,,0.882755814
80,40,90,0.01,0.18948,0.285969,0.166041,,0.202942902
80,40,90,0.1,0.158702,0.309562,0.152376,,0.322168691
80,40,90,0.5,0.088514,0.392443,0.122834,,0.631925515
80,40,90,1,0.05893,0.453253,0.110639,,0.769886935
80,40,90,2,0.043666,0.526116,0.104643,,0.846727345
80,40,90,3,0.04093,0.567189,0.103786,,0.865388189
80,40,90,4,0.039684,0.602835,0.102288,,0.876473692
80,40,90,5,0.039787,0.634649,0.101997,,0.882014009
80,40,90,6,0.040297,0.658539,0.102754,,0.884673944
80,40,90,7,0.040348,0.675961,0.10258,,0.887344707
80,40,108,0.01,0.189453,0.286,0.17749,,0.203063184
80,40,108,0.1,0.158455,0.309741,0.163846,,0.323125358
80,40,108,0.5,0.087721,0.392481,0.13437,,0.634649585
80,40,108,1,0.0579,0.453136,0.121688,,0.773401482
80,40,108,2,0.042509,0.525317,0.115517,,0.850274556
80,40,108,3,0.039712,0.566453,0.114222,,0.868972969
80,40,108,4,0.038462,0.602,0.113317,,0.879892952
80,40,108,5,0.038501,0.633483,0.113061,,0.885410962
80,40,108,6,0.038984,0.657148,0.113583,,0.887998253
80,40,108,7,0.039027,0.674463,0.113677,,0.890602531
80,40,126,0.01,0.18945,0.286213,0.198304,,0.203427637
80,40,126,0.1,0.158422,0.311463,0.184555,,0.325698841
80,40,126,0.5,0.087548,0.396775,0.155262,,0.638472672
80,40,126,1,0.057647,0.458181,0.142183,,0.776487511
80,40,126,2,0.042182,0.53,0.136494,,0.852557403
80,40,126,3,0.039332,0.571035,0.135365,,0.871120162
80,40,126,4,0.038088,0.6068,0.133841,,0.881877163
80,40,126,5,0.038094,0.637972,0.133659,,0.887306861
80,40,126,6,0.038547,0.661436,0.134574,,0.88986304
80,40,126,7,0.038593,0.678704,0.134671,,0.892393249
80,40,144,0.01,0.189461,0.28651,0.226138,,0.203896876
80,40,144,0.1,0.158527,0.313907,0.21185,,0.328892501
80,40,144,0.5,0.087792,0.403084,0.182892,,0.642304778
80,40,144,1,0.05788,0.465716,0.169971,,0.778913513
80,40,144,2,0.042397,0.537452,0.164806,,0.853765377
80,40,144,3,0.039536,0.578317,0.163639,,0.872021338
80,40,144,4,0.038271,0.614143,0.16154,,0.88267879
80,40,144,5,0.038282,0.645127,0.161044,,0.887967527
80,40,144,6,0.038708,0.668471,0.16258,,0.890528423
80,40,144,7,0.038745,0.685572,0.162446,,0.893016456
80,40,162,0.01,0.189474,0.286763,0.25255,,0.204286941
80,40,162,0.1,0.158661,0.316023,0.238357,,0.331508962
80,40,162,0.5,0.088135,0.408637,0.209522,,0.645169212
80,40,162,1,0.058264,0.472316,0.196031,,0.780376192
80,40,162,2,0.042786,0.544098,0.190725,,0.854192651
80,40,162,3,0.039896,0.584798,0.189451,,0.872270264
80,40,162,4,0.03863,0.620682,0.187981,,0.88281724
80,40,162,5,0.038663,0.651746,0.186902,,0.887999722
80,40,162,6,0.039067,0.674932,0.189035,,0.890568474
80,40,162,7,0.039098,0.691958,0.188758,,0.893036922
80,40,180,0.01,0.189479,0.286863,0.264075,,0.204441347
80,40,180,0.1,0.158718,0.31687,0.24998,,0.33253993
80,40,180,0.5,0.088293,0.410875,0.220584,,0.646239342
80,40,180,1,0.058442,0.474944,0.207472,,0.78086414
80,40,180,2,0.042957,0.546679,0.201924,,0.854293157
80,40,180,3,0.040057,0.587366,0.200803,,0.872312618
80,40,180,4,0.038801,0.623286,0.199602,,0.882791839
80,40,180,5,0.038857,0.654382,0.198061,,0.887897248
80,40,180,6,0.039227,0.677351,0.200056,,0.890515757
80,40,180,7,0.039266,0.694343,0.199964,,0.89295115
80,50,0,0.01,0.189831,0.289624,0.202931,,0.208138407
80,50,0,0.1,0.162324,0.341113,0.19142,,0.35513679
80,50,0,0.5,0.10065,0.485085,0.166615,,0.656329227
80,50,0,1,0.075097,0.571505,0.155605,,0.767718009
80,50,0,2,0.062714,0.658167,0.150213,,0.826007344
80,50,0,3,0.061364,0.704543,0.150302,,0.839761224
80,50,0,4,0.060599,0.745052,0.150237,,0.849565134
80,50,0,5,0.06162,0.779458,0.149462,,0.853473756
80,50,0,6,0.062574,0.805845,0.149621,,0.855889841
80,50,0,7,0.063032,0.825653,0.150419,,0.858145462
80,50,18,0.01,0.189795,0.289373,0.199367,,0.207814378
80,50,18,0.1,0.162012,0.339035,0.188157,,0.353306177
80,50,18,0.5,0.09966,0.479316,0.161816,,0.655737025
80,50,18,1,0.073862,0.564274,0.150967,,0.768507027
80,50,18,2,0.061314,0.65037,0.145319,,0.82769319
80,50,18,3,0.059931,0.695995,0.145512,,0.84143686
80,50,18,4,0.059114,0.736159,0.145774,,0.851336585
80,50,18,5,0.060098,0.770449,0.14504,,0.855280917
80,50,18,6,0.061029,0.79668,0.145131,,0.857692994
80,50,18,7,0.061402,0.816078,0.145994,,0.860049232
80,50,36,0.01,0.189707,0.288763,0.189886,,0.207026564
80,50,36,0.1,0.161198,0.333914,0.178218,,0.348842282
80,50,36,0.5,0.097208,0.46513,0.152133,,0.654271986
80,50,36,1,0.07083,0.546751,0.140423,,0.770621182
80,50,36,2,0.057915,0.631213,0.135087,,0.831918018
80,50,36,3,0.056449,0.675555,0.135137,,0.845768602
80,50,36,4,0.055515,0.714509,0.135124,,0.855809689
80,50,36,5,0.056352,0.748343,0.135059,,0.859941966
80,50,36,6,0.057192,0.773909,0.134619,,0.862370518
80,50,36,7,0.057462,0.793046,0.135745,,0.864876051
80,50,54,0.01,0.189596,0.288041,0.180738,,0.206108404
80,50,54,0.1,0.160178,0.32782,0.168553,,0.343530096
80,50,54,0.5,0.094148,0.448356,0.141743,,0.652913158
80,50,54,1,0.067074,0.526069,0.130234,,0.773835315
80,50,54,2,0.053833,0.608718,0.125026,,0.837497793
80,50,54,3,0.052207,0.65205,0.124029,,0.851738783
80,50,54,4,0.051157,0.689957,0.123766,,0.861945666
80,50,54,5,0.051794,0.723185,0.123845,,0.866334443
80,50,54,6,0.052574,0.748368,0.123972,,0.868719583
80,50,54,7,0.052737,0.767133,0.124306,,0.871352775
80,50,72,0.01,0.189492,0.287451,0.175953,,0.205389323
80,50,72,0.1,0.159225,0.322794,0.163052,,0.339341395
80,50,72,0.5,0.091309,0.434409,0.135429,,0.652631259
80,50,72,1,0.063556,0.509048,0.124315,,0.778010632
80,50,72,2,0.050082,0.590064,0.119347,,0.843529445
80,50,72,3,0.048221,0.632799,0.118224,,0.85838595
80,50,72,4,0.047156,0.670039,0.117542,,0.868498804
80,50,72,5,0.047632,0.702813,0.117618,,0.873056653
80,50,72,6,0.048351,0.727416,0.11783,,0.875346592
80,50,72,7,0.048453,0.745409,0.117442,,0.877930925
80,50,90,0.01,0.189419,0.28717,0.180942,,0.205105447
80,50,90,0.1,0.158548,0.320334,0.16762,,0.337841055
80,50,90,0.5,0.089273,0.427315,0.139712,,0.654374473
80,50,90,1,0.06105,0.500276,0.128245,,0.782479344
80,50,90,2,0.04739,0.580042,0.123686,,0.848939805
80,50,90,3,0.045361,0.622522,0.122791,,0.864164831
80,50,90,4,0.044306,0.659459,0.12165,,0.874088652
80,50,90,5,0.044637,0.691621,0.121149,,0.878746309
80,50,90,6,0.0453,0.715699,0.121912,,0.880945967
80,50,90,7,0.045382,0.733412,0.121384,,0.883455702
80,50,108,0.01,0.189389,0.287283,0.200925,,0.20536973
80,50,108,0.1,0.158271,0.321166,0.187149,,0.339763097
80,50,108,0.5,0.088396,0.428992,0.159457,,0.658298994
80,50,108,1,0.059929,0.502081,0.147365,,0.786733332
80,50,108,2,0.046134,0.581086,0.142817,,0.852893722
80,50,108,3,0.044021,0.623463,0.141697,,0.868098711
80,50,108,4,0.042942,0.660232,0.140661,,0.877862378
80,50,108,5,0.043192,0.692118,0.140631,,0.882520298
80,50,108,6,0.043816,0.715894,0.141354,,0.884650722
80,50,108,7,0.043887,0.733382,0.141121,,0.887073844
80,50,126,0.01,0.189398,0.2877,0.238795,,0.206041526
80,50,126,0.1,0.158349,0.324562,0.224797,,0.344189716
80,50,126,0.5,0.088511,0.437557,0.19776,,0.663499776
80,50,126,1,0.060001,0.512154,0.185425,,0.790263128
80,50,126,2,0.046157,0.590712,0.181099,,0.855050254
80,50,126,3,0.043963,0.633071,0.179795,,0.870130599
80,50,126,4,0.0429,0.67014,0.178021,,0.879670145
80,50,126,5,0.043108,0.701622,0.177999,,0.884231869
80,50,126,6,0.043685,0.725019,0.179002,,0.886341166
80,50,126,7,0.043761,0.742519,0.17902,,0.888688508
80,50,144,0.01,0.189428,0.288252,0.294877,,0.206883269
80,50,144,0.1,0.158638,0.329117,0.280815,,0.349517688
80,50,144,0.5,0.089253,0.449293,0.253986,,0.668540849
80,50,144,1,0.06082,0.526032,0.24198,,0.792724571
80,50,144,2,0.046963,0.604628,0.238079,,0.855851293
80,50,144,3,0.044756,0.646934,0.23627,,0.870589426
80,50,144,4,0.043674,0.684018,0.234289,,0.8799657
80,50,144,5,0.043887,0.715236,0.233809,,0.884374469
80,50,144,6,0.044431,0.738571,0.235691,,0.886511146
80,50,144,7,0.044487,0.755782,0.235296,,0.888819884
80,50,162,0.01,0.189451,0.28872,0.354988,,0.207601465
80,50,162,0.1,0.158939,0.332991,0.340438,,0.353814567
80,50,162,0.5,0.090047,0.459458,0.314782,,0.672261399
80,50,162,1,0.061733,0.53799,0.301483,,0.794128289
80,50,162,2,0.047887,0.616782,0.298205,,0.855907226
80,50,162,3,0.045677,0.658893,0.296562,,0.870340775
80,50,162,4,0.044578,0.696125,0.294379,,0.879633267
80,50,162,5,0.044815,0.727264,0.292696,,0.883910843
80,50,162,6,0.04533,0.750606,0.295646,,0.88609637
80,50,162,7,0.045368,0.767364,0.295589,,0.888356802
80,50,180,0.01,0.18946,0.288905,0.382332,,0.207885192
80,50,180,0.1,0.159066,0.334557,0.368536,,0.355516254
80,50,180,0.5,0.090395,0.463551,0.342604,,0.673632448
80,50,180,1,0.062134,0.542823,0.329568,,0.794583747
80,50,180,2,0.048291,0.621598,0.326243,,0.855823875
80,50,180,3,0.04608,0.663782,0.324689,,0.870171949
80,50,180,4,0.044977,0.700858,0.323406,,0.879391554
80,50,180,5,0.045245,0.732147,0.320751,,0.883597979
80,50,180,6,0.045718,0.754989,0.323683,,0.885805919
80,50,180,7,0.045758,0.772203,0.323524,,0.888116915
80,60,0,0.01,0.189976,0.293174,0.243697,,0.213594122
80,60,0,0.1,0.164011,0.371306,0.233537,,0.387237842
80,60,0,0.5,0.107438,0.572554,0.211564,,0.684002165
80,60,0,1,0.08518,0.682799,0.202809,,0.778171018
80,60,0,2,0.076047,0.78125,0.198132,,0.822588904
80,60,0,3,0.076342,0.83194,0.198848,,0.831898023
80,60,0,4,0.076226,0.876765,0.198821,,0.84002787
80,60,0,5,0.078057,0.913829,0.198191,,0.842608929
80,60,0,6,0.079576,0.942061,0.199293,,0.844218641
80,60,0,7,0.080317,0.964173,0.200019,,0.846208197
80,60,18,0.01,0.189917,0.292755,0.237335,,0.2130598
80,60,18,0.1,0.163487,0.367778,0.227731,,0.384536907
80,60,18,0.5,0.105812,0.562729,0.204485,,0.683453969
80,60,18,1,0.083142,0.669922,0.194746,,0.779190082
80,60,18,2,0.073565,0.766561,0.190304,,0.824871507
80,60,18,3,0.073708,0.815446,0.190973,,0.834206448
80,60,18,4,0.073376,0.859053,0.1918,,0.842613218
80,60,18,5,0.075087,0.895692,0.191476,,0.845305677
80,60,18,6,0.076533,0.923126,0.191053,,0.846881787
80,60,18,7,0.077176,0.944828,0.192522,,0.848971237
80,60,36,0.01,0.189777,0.291762,0.221403,,0.211789699
80,60,36,0.1,0.162219,0.359497,0.211251,,0.378132931
80,60,36,0.5,0.101967,0.540171,0.187631,,0.682414061
80,60,36,1,0.07843,0.641818,0.177284,,0.782213904
80,60,36,2,0.068317,0.735096,0.172637,,0.829933048
80,60,36,3,0.068159,0.781443,0.172912,,0.839550754
80,60,36,4,0.067545,0.822853,0.174028,,0.84828133
80,60,36,5,0.068988,0.858326,0.173527,,0.851208976
80,60,36,6,0.07024,0.884832,0.173469,,0.852911613
80,60,36,7,0.070695,0.905309,0.174452,,0.85513379
80,60,54,0.01,0.189607,0.29062,0.206672,,0.210344275
80,60,54,0.1,0.160656,0.349912,0.195457,,0.370677363
80,60,54,0.5,0.097442,0.514611,0.17098,,0.681589666
80,60,54,1,0.072932,0.610649,0.160707,,0.786617826
80,60,54,2,0.062375,0.701053,0.15679,,0.836592318
80,60,54,3,0.061875,0.745557,0.155634,,0.84673632
80,60,54,4,0.061066,0.785287,0.15659,,0.855696146
80,60,54,5,0.062194,0.819276,0.156345,,0.858885725
80,60,54,6,0.063285,0.84518,0.156569,,0.860677076
80,60,54,7,0.063545,0.864816,0.1567,,0.863102823
80,60,72,0.01,0.189453,0.289721,0.19853,,0.209251754
80,60,72,0.1,0.159246,0.342348,0.186902,,0.365040252
80,60,72,0.5,0.093394,0.494254,0.161105,,0.682143052
80,60,72,1,0.068067,0.586091,0.151892,,0.791894313
80,60,72,2,0.057185,0.674326,0.148118,,0.843652385
80,60,72,3,0.056353,0.717758,0.147207,,0.854405893
80,60,72,4,0.055489,0.756371,0.147005,,0.863304018
80,60,72,5,0.056361,0.789791,0.147028,,0.8667828
80,60,72,6,0.057326,0.814533,0.147636,,0.868497085
80,60,72,7,0.05748,0.83339,0.147,,0.870957603
80,60,90,0.01,0.189351,0.289339,0.206451,,0.208878397
80,60,90,0.1,0.158289,0.339037,0.193161,,0.363439675
80,60,90,0.5,0.090685,0.485022,0.167835,,0.684961274
80,60,90,1,0.064782,0.574902,0.158518,,0.797456244
80,60,90,2,0.053684,0.661429,0.154746,,0.849858694
80,60,90,3,0.052636,0.704449,0.154351,,0.860950884
80,60,90,4,0.051726,0.742462,0.152892,,0.869738651
80,60,90,5,0.052411,0.774895,0.152933,,0.873297184
80,60,90,6,0.053278,0.79901,0.154155,,0.874976534
80,60,90,7,0.053398,0.81738,0.153487,,0.877355652
80,60,108,0.01,0.189321,0.289603,0.239436,,0.209390216
80,60,108,0.1,0.158002,0.341077,0.226247,,0.366825693
80,60,108,0.5,0.089785,0.489604,0.200529,,0.690070057
80,60,108,1,0.063636,0.580002,0.190678,,0.80226152
80,60,108,2,0.052395,0.66559,0.18682,,0.854049876
80,60,108,3,0.051223,0.708316,0.18598,,0.865120817
80,60,108,4,0.050303,0.746178,0.185229,,0.87368688
80,60,108,5,0.050854,0.778176,0.184332,,0.877316864
80,60,108,6,0.051641,0.801978,0.186016,,0.879006911
80,60,108,7,0.051768,0.819871,0.185413,,0.88121688
80,60,126,0.01,0.189351,0.290362,0.307699,,0.210565484
80,60,126,0.1,0.15828,0.347238,0.292804,,0.373790844
80,60,126,0.5,0.090416,0.505055,0.269079,,0.696321063
80,60,126,1,0.064316,0.597929,0.258901,,0.805763728
80,60,126,2,0.053028,0.683228,0.255362,,0.855952277
80,60,126,3,0.051783,0.725994,0.254457,,0.866843581
80,60,126,4,0.050856,0.764097,0.252766,,0.875192803
80,60,126,5,0.051347,0.795525,0.251893,,0.878737283
80,60,126,6,0.052083,0.818524,0.253748,,0.880352444
80,60,126,7,0.052192,0.836462,0.253202,,0.88253696
80,60,144,0.01,0.189415,0.29134,0.420021,,0.212010276
80,60,144,0.1,0.158882,0.355267,0.405934,,0.38196126
80,60,144,0.5,0.091971,0.525347,0.38371,,0.702030396
80,60,144,1,0.066056,0.621626,0.371387,,0.807887948
80,60,144,2,0.054757,0.706784,0.369207,,0.856194217
80,60,144,3,0.053506,0.749561,0.368125,,0.866745863
80,60,144,4,0.052547,0.78773,0.366622,,0.874929339
80,60,144,5,0.053046,0.818809,0.363986,,0.878314628
80,60,144,6,0.053737,0.841767,0.366913,,0.879984902
80,60,144,7,0.053817,0.859255,0.367332,,0.882118825
80,60,162,0.01,0.189478,0.292169,0.559033,,0.213208013
80,60,162,0.1,0.159471,0.362115,0.544308,,0.388515029
80,60,162,0.5,0.093507,0.542781,0.524806,,0.706085923
80,60,162,1,0.067806,0.641889,0.510819,,0.808915097
80,60,162,2,0.056527,0.727213,0.510633,,0.855750632
80,60,162,3,0.055296,0.769896,0.508708,,0.865980281
80,60,162,4,0.054301,0.808168,0.50568,,0.874080112
80,60,162,5,0.054839,0.838989,0.502919,,0.877294066
80,60,162,6,0.055476,0.86185,0.506764,,0.879048452
80,60,162,7,0.055515,0.879105,0.507327,,0.881203056
80,60,180,0.01,0.189503,0.292498,0.631907,,0.213682129
80,60,180,0.1,0.159719,0.364881,0.617005,,0.39108273
80,60,180,0.5,0.094168,0.549858,0.596197,,0.707564601
80,60,180,1,0.068573,0.650078,0.584065,,0.809161888
80,60,180,2,0.057304,0.735432,0.583642,,0.85542728
80,60,180,3,0.056079,0.778044,0.581331,,0.865537816
80,60,180,4,0.05506,0.816136,0.579314,,0.873599052
80,60,180,5,0.055626,0.847252,0.57597,,0.876780695
80,60,180,6,0.05623,0.869632,0.580043,,0.878534814
80,60,180,7,0.056254,0.887262,0.580315,,0.880756659
90,30,0,0.01,0.190656,0.284987,0.103062,,0.198323112
90,30,0,0.1,0.169451,0.297132,0.10067,,0.273651205
90,30,0,0.5,0.110839,0.34694,0.094358,,0.515753235
90,30,0,1,0.075751,0.402019,0.09081,,0.682897629
90,30,0,2,0.048683,0.483377,0.087811,,0.817001842
90,30,0,3,0.041357,0.536208,0.087223,,0.856788413
90,30,0,4,0.039246,0.582138,0.08704,,0.873681974
90,30,0,5,0.038543,0.611139,0.086979,,0.881348106
90,30,0,6,0.038951,0.642597,0.086759,,0.885698439
90,30,0,7,0.038954,0.668429,0.086661,,0.889864472
90,30,18,0.01,0.190653,0.284954,0.10184,,0.198275046
90,30,18,0.1,0.169427,0.296951,0.099485,,0.273434853
90,30,18,0.5,0.110765,0.34638,0.093179,,0.515405397
90,30,18,1,0.075589,0.401313,0.089566,,0.682999862
90,30,18,2,0.048513,0.48252,0.086555,,0.817288191
90,30,18,3,0.041148,0.53542,0.085966,,0.857265752
90,30,18,4,0.039084,0.581592,0.085799,,0.874059896
90,30,18,5,0.038378,0.610197,0.085682,,0.881654396
90,30,18,6,0.038772,0.641539,0.085498,,0.886016836
90,30,18,7,0.038796,0.667254,0.085409,,0.8901041
90,30,36,0.01,0.190646,0.284895,0.098777,,0.198193216
90,30,36,0.1,0.169367,0.296482,0.096445,,0.272867388
90,30,36,0.5,0.110532,0.344999,0.090165,,0.514711403
90,30,36,1,0.075266,0.399387,0.086431,,0.682858846
90,30,36,2,0.048133,0.480087,0.083468,,0.817753966
90,30,36,3,0.040659,0.53287,0.082925,,0.858214667
90,30,36,4,0.038638,0.578947,0.082707,,0.874873904
90,30,36,5,0.037949,0.607391,0.082552,,0.882390678
90,30,36,6,0.038331,0.63837,0.082418,,0.886712152
90,30,36,7,0.038349,0.664266,0.082288,,0.890839222
90,30,54,0.01,0.190637,0.284826,0.095354,,0.198099537
90,30,54,0.1,0.169281,0.295862,0.092999,,0.272133516
90,30,54,0.5,0.110198,0.343151,0.086654,,0.513849154
90,30,54,1,0.074846,0.396723,0.082934,,0.682566072
90,30,54,2,0.047601,0.476938,0.079947,,0.818503486
90,30,54,3,0.040074,0.529499,0.07929,,0.85928406
90,30,54,4,0.038051,0.575507,0.079181,,0.875966086
90,30,54,5,0.037385,0.603682,0.079026,,0.883366325
90,30,54,6,0.03775,0.634515,0.078894,,0.887693097
